T,id,x,y,z
515.23385639806,0,0.605,0,0
515.28693422075,0.050025012506253,0.605,0.050025012506253,0
515.34001204344,0.10005002501251,0.605,0.10005002501251,0
515.39308986613,0.15007503751876,0.605,0.15007503751876,0
515.44616768882,0.20010005002501,0.605,0.20010005002501,0
515.49924546552,0.25012506253127,0.605,0.25012506253127,0
515.55230488936,0.30015007503752,0.605,0.30015007503752,0
515.6053643132,0.35017508754377,0.605,0.35017508754377,0
515.65842373705,0.40020010005002,0.605,0.40020010005002,0
515.71148316089,0.45022511255628,0.605,0.45022511255628,0
515.76454248319,0.50025012506253,0.605,0.50025012506253,0
515.81758159805,0.55027513756878,0.605,0.55027513756878,0
515.87062071291,0.60030015007504,0.605,0.60030015007504,0
515.92365982777,0.65032516258129,0.605,0.65032516258129,0
515.97669894264,0.70035017508754,0.605,0.70035017508754,0
516.02973789086,0.7503751875938,0.605,0.7503751875938,0
516.08275478734,0.80040020010005,0.605,0.80040020010005,0
516.13577168382,0.8504252126063,0.605,0.8504252126063,0
516.18878858029,0.90045022511256,0.605,0.90045022511256,0
516.24180547677,0.95047523761881,0.605,0.95047523761881,0
516.29482213198,1.0005002501251,0.605,1.0005002501251,0
516.34781490147,1.0505252626313,0.605,1.0505252626313,0
516.40080767096,1.1005502751376,0.605,1.1005502751376,0
516.45380044046,1.1505752876438,0.605,1.1505752876438,0
516.50679320995,1.2006003001501,0.605,1.2006003001501,0
516.55978565401,1.2506253126563,0.605,1.2506253126563,0
516.61275238878,1.3006503251626,0.605,1.3006503251626,0
516.66571912355,1.3506753376688,0.605,1.3506753376688,0
516.71868585832,1.4007003501751,0.605,1.4007003501751,0
516.77165259309,1.4507253626813,0.605,1.4507253626813,0
516.82461890874,1.5007503751876,0.605,1.5007503751876,0
516.87755770199,1.5507753876938,0.605,1.5507753876938,0
516.93049649525,1.6008004002001,0.605,1.6008004002001,0
516.9834352885,1.6508254127064,0.605,1.6508254127064,0
517.03637408176,1.7008504252126,0.605,1.7008504252126,0
517.08931235268,1.7508754377189,0.605,1.7508754377189,0
517.14222129863,1.8009004502251,0.605,1.8009004502251,0
517.19513024457,1.8509254627314,0.605,1.8509254627314,0
517.24803919052,1.9009504752376,0.605,1.9009504752376,0
517.30094813647,1.9509754877439,0.605,1.9509754877439,0
517.35385644737,2.0010005002501,0.605,2.0010005002501,0
