T,id,x,y,z
508.642,0,0.5,0,0
508.978,0.1001,0.5,0.1001,0
509.313,0.2002,0.5,0.2002,0
509.649,0.3003,0.5,0.3003,0
509.985,0.4004,0.5,0.4004,0
510.321,0.500501,0.5,0.500501,0
510.656,0.600601,0.5,0.600601,0
510.992,0.700701,0.5,0.700701,0
511.328,0.800801,0.5,0.800801,0
511.664,0.900901,0.5,0.900901,0
512,1.001,0.5,1.001,0
512.361,1.1011,0.5,1.1011,0
512.722,1.2012,0.5,1.2012,0
513.083,1.3013,0.5,1.3013,0
513.444,1.4014,0.5,1.4014,0
513.805,1.5015,0.5,1.5015,0
514.166,1.6016,0.5,1.6016,0
514.527,1.7017,0.5,1.7017,0
514.888,1.8018,0.5,1.8018,0
515.249,1.9019,0.5,1.9019,0
515.61,2.002,0.5,2.002,0
515.963,2.1021,0.5,2.1021,0
516.316,2.2022,0.5,2.2022,0
516.669,2.3023,0.5,2.3023,0
517.022,2.4024,0.5,2.4024,0
517.375,2.5025,0.5,2.5025,0
517.728,2.6026,0.5,2.6026,0
518.08,2.7027,0.5,2.7027,0
518.433,2.8028,0.5,2.8028,0
518.786,2.9029,0.5,2.9029,0
519.139,3.003,0.5,3.003,0
519.492,3.1031,0.5,3.1031,0
519.844,3.2032,0.5,3.2032,0
520.196,3.3033,0.5,3.3033,0
520.549,3.4034,0.5,3.4034,0
520.901,3.5035,0.5,3.5035,0
521.254,3.6036,0.5,3.6036,0
521.606,3.7037,0.5,3.7037,0
521.959,3.8038,0.5,3.8038,0
522.311,3.9039,0.5,3.9039,0
522.663,4.004,0.5,4.004,0
523.013,4.1041,0.5,4.1041,0
523.363,4.2042,0.5,4.2042,0
523.713,4.3043,0.5,4.3043,0
524.063,4.4044,0.5,4.4044,0
524.413,4.5045,0.5,4.5045,0
524.763,4.6046,0.5,4.6046,0
525.113,4.7047,0.5,4.7047,0
525.462,4.8048,0.5,4.8048,0
525.812,4.9049,0.5,4.9049,0
526.162,5.00501,0.5,5.00501,0
526.51,5.10511,0.5,5.10511,0
526.857,5.20521,0.5,5.20521,0
527.205,5.30531,0.5,5.30531,0
527.552,5.40541,0.5,5.40541,0
527.9,5.50551,0.5,5.50551,0
528.248,5.60561,0.5,5.60561,0
528.595,5.70571,0.5,5.70571,0
528.943,5.80581,0.5,5.80581,0
529.29,5.90591,0.5,5.90591,0
529.638,6.00601,0.5,6.00601,0
529.983,6.10611,0.5,6.10611,0
530.328,6.20621,0.5,6.20621,0
530.673,6.30631,0.5,6.30631,0
531.018,6.40641,0.5,6.40641,0
531.362,6.50651,0.5,6.50651,0
531.707,6.60661,0.5,6.60661,0
532.052,6.70671,0.5,6.70671,0
532.397,6.80681,0.5,6.80681,0
532.742,6.90691,0.5,6.90691,0
533.087,7.00701,0.5,7.00701,0
533.429,7.10711,0.5,7.10711,0
533.771,7.20721,0.5,7.20721,0
534.114,7.30731,0.5,7.30731,0
534.456,7.40741,0.5,7.40741,0
534.798,7.50751,0.5,7.50751,0
535.14,7.60761,0.5,7.60761,0
535.482,7.70771,0.5,7.70771,0
535.824,7.80781,0.5,7.80781,0
536.167,7.90791,0.5,7.90791,0
536.509,8.00801,0.5,8.00801,0
536.848,8.10811,0.5,8.10811,0
537.187,8.20821,0.5,8.20821,0
537.526,8.30831,0.5,8.30831,0
537.865,8.40841,0.5,8.40841,0
538.204,8.50851,0.5,8.50851,0
538.544,8.60861,0.5,8.60861,0
538.883,8.70871,0.5,8.70871,0
539.222,8.80881,0.5,8.80881,0
539.561,8.90891,0.5,8.90891,0
539.9,9.00901,0.5,9.00901,0
540.236,9.10911,0.5,9.10911,0
540.572,9.20921,0.5,9.20921,0
540.908,9.30931,0.5,9.30931,0
541.244,9.40941,0.5,9.40941,0
541.58,9.50951,0.5,9.50951,0
541.916,9.60961,0.5,9.60961,0
542.252,9.70971,0.5,9.70971,0
542.588,9.80981,0.5,9.80981,0
542.924,9.90991,0.5,9.90991,0
543.26,10.01,0.5,10.01,0
543.592,10.1101,0.5,10.1101,0
543.925,10.2102,0.5,10.2102,0
544.258,10.3103,0.5,10.3103,0
544.59,10.4104,0.5,10.4104,0
544.923,10.5105,0.5,10.5105,0
545.255,10.6106,0.5,10.6106,0
545.588,10.7107,0.5,10.7107,0
545.921,10.8108,0.5,10.8108,0
546.253,10.9109,0.5,10.9109,0
546.585,11.011,0.5,11.011,0
546.914,11.1111,0.5,11.1111,0
547.244,11.2112,0.5,11.2112,0
547.573,11.3113,0.5,11.3113,0
547.902,11.4114,0.5,11.4114,0
548.231,11.5115,0.5,11.5115,0
548.56,11.6116,0.5,11.6116,0
548.889,11.7117,0.5,11.7117,0
549.218,11.8118,0.5,11.8118,0
549.547,11.9119,0.5,11.9119,0
549.875,12.012,0.5,12.012,0
550.201,12.1121,0.5,12.1121,0
550.526,12.2122,0.5,12.2122,0
550.851,12.3123,0.5,12.3123,0
551.177,12.4124,0.5,12.4124,0
551.502,12.5125,0.5,12.5125,0
551.827,12.6126,0.5,12.6126,0
552.152,12.7127,0.5,12.7127,0
552.478,12.8128,0.5,12.8128,0
552.803,12.9129,0.5,12.9129,0
553.128,13.013,0.5,13.013,0
553.449,13.1131,0.5,13.1131,0
553.77,13.2132,0.5,13.2132,0
554.092,13.3133,0.5,13.3133,0
554.413,13.4134,0.5,13.4134,0
554.734,13.5135,0.5,13.5135,0
555.056,13.6136,0.5,13.6136,0
555.377,13.7137,0.5,13.7137,0
555.698,13.8138,0.5,13.8138,0
556.02,13.9139,0.5,13.9139,0
556.341,14.014,0.5,14.014,0
556.658,14.1141,0.5,14.1141,0
556.975,14.2142,0.5,14.2142,0
557.292,14.3143,0.5,14.3143,0
557.609,14.4144,0.5,14.4144,0
557.927,14.5145,0.5,14.5145,0
558.244,14.6146,0.5,14.6146,0
558.561,14.7147,0.5,14.7147,0
558.878,14.8148,0.5,14.8148,0
559.195,14.9149,0.5,14.9149,0
559.512,15.015,0.5,15.015,0
559.825,15.1151,0.5,15.1151,0
