T,id,x,y,z
523.392,0,0.505,0,0
523.565,0.1001,0.505,0.1001,0
523.739,0.2002,0.505,0.2002,0
523.913,0.3003,0.505,0.3003,0
524.087,0.4004,0.505,0.4004,0
524.261,0.500501,0.505,0.500501,0
524.434,0.600601,0.505,0.600601,0
524.608,0.700701,0.505,0.700701,0
524.782,0.800801,0.505,0.800801,0
524.956,0.900901,0.505,0.900901,0
525.13,1.001,0.505,1.001,0
525.335,1.1011,0.505,1.1011,0
525.541,1.2012,0.505,1.2012,0
525.746,1.3013,0.505,1.3013,0
525.952,1.4014,0.505,1.4014,0
526.157,1.5015,0.505,1.5015,0
526.363,1.6016,0.505,1.6016,0
526.568,1.7017,0.505,1.7017,0
526.774,1.8018,0.505,1.8018,0
526.979,1.9019,0.505,1.9019,0
527.184,2.002,0.505,2.002,0
527.385,2.1021,0.505,2.1021,0
527.585,2.2022,0.505,2.2022,0
527.785,2.3023,0.505,2.3023,0
527.985,2.4024,0.505,2.4024,0
528.185,2.5025,0.505,2.5025,0
528.385,2.6026,0.505,2.6026,0
528.585,2.7027,0.505,2.7027,0
528.785,2.8028,0.505,2.8028,0
528.985,2.9029,0.505,2.9029,0
529.185,3.003,0.505,3.003,0
529.387,3.1031,0.505,3.1031,0
529.588,3.2032,0.505,3.2032,0
529.79,3.3033,0.505,3.3033,0
529.991,3.4034,0.505,3.4034,0
530.193,3.5035,0.505,3.5035,0
530.394,3.6036,0.505,3.6036,0
530.595,3.7037,0.505,3.7037,0
530.797,3.8038,0.505,3.8038,0
530.998,3.9039,0.505,3.9039,0
531.2,4.004,0.505,4.004,0
531.401,4.1041,0.505,4.1041,0
531.603,4.2042,0.505,4.2042,0
531.804,4.3043,0.505,4.3043,0
532.005,4.4044,0.505,4.4044,0
532.207,4.5045,0.505,4.5045,0
532.408,4.6046,0.505,4.6046,0
532.61,4.7047,0.505,4.7047,0
532.811,4.8048,0.505,4.8048,0
533.012,4.9049,0.505,4.9049,0
533.214,5.00501,0.505,5.00501,0
533.415,5.10511,0.505,5.10511,0
533.617,5.20521,0.505,5.20521,0
533.818,5.30531,0.505,5.30531,0
534.02,5.40541,0.505,5.40541,0
534.221,5.50551,0.505,5.50551,0
534.423,5.60561,0.505,5.60561,0
534.624,5.70571,0.505,5.70571,0
534.826,5.80581,0.505,5.80581,0
535.027,5.90591,0.505,5.90591,0
535.229,6.00601,0.505,6.00601,0
535.43,6.10611,0.505,6.10611,0
535.632,6.20621,0.505,6.20621,0
535.833,6.30631,0.505,6.30631,0
536.035,6.40641,0.505,6.40641,0
536.236,6.50651,0.505,6.50651,0
536.437,6.60661,0.505,6.60661,0
536.639,6.70671,0.505,6.70671,0
536.84,6.80681,0.505,6.80681,0
537.042,6.90691,0.505,6.90691,0
537.243,7.00701,0.505,7.00701,0
537.444,7.10711,0.505,7.10711,0
537.646,7.20721,0.505,7.20721,0
537.847,7.30731,0.505,7.30731,0
538.048,7.40741,0.505,7.40741,0
538.249,7.50751,0.505,7.50751,0
538.451,7.60761,0.505,7.60761,0
538.652,7.70771,0.505,7.70771,0
538.853,7.80781,0.505,7.80781,0
539.054,7.90791,0.505,7.90791,0
539.256,8.00801,0.505,8.00801,0
539.457,8.10811,0.505,8.10811,0
539.658,8.20821,0.505,8.20821,0
539.858,8.30831,0.505,8.30831,0
540.059,8.40841,0.505,8.40841,0
540.26,8.50851,0.505,8.50851,0
540.461,8.60861,0.505,8.60861,0
