T,id,x,y,z
472.375,0,0,0,0
473.191,0.1001,0,0.1001,0
474.007,0.2002,0,0.2002,0
474.823,0.3003,0,0.3003,0
475.639,0.4004,0,0.4004,0
476.455,0.500501,0,0.500501,0
477.271,0.600601,0,0.600601,0
478.087,0.700701,0,0.700701,0
478.903,0.800801,0,0.800801,0
479.719,0.900901,0,0.900901,0
480.536,1.001,0,1.001,0
481.418,1.1011,0,1.1011,0
482.301,1.2012,0,1.2012,0
483.183,1.3013,0,1.3013,0
484.065,1.4014,0,1.4014,0
484.948,1.5015,0,1.5015,0
485.83,1.6016,0,1.6016,0
486.712,1.7017,0,1.7017,0
487.595,1.8018,0,1.8018,0
488.477,1.9019,0,1.9019,0
489.359,2.002,0,2.002,0
490.215,2.1021,0,2.1021,0
491.071,2.2022,0,2.2022,0
491.926,2.3023,0,2.3023,0
492.782,2.4024,0,2.4024,0
493.638,2.5025,0,2.5025,0
494.494,2.6026,0,2.6026,0
495.35,2.7027,0,2.7027,0
496.206,2.8028,0,2.8028,0
497.062,2.9029,0,2.9029,0
497.918,3.003,0,3.003,0
498.768,3.1031,0,3.1031,0
499.619,3.2032,0,3.2032,0
500.47,3.3033,0,3.3033,0
501.321,3.4034,0,3.4034,0
502.171,3.5035,0,3.5035,0
503.022,3.6036,0,3.6036,0
503.873,3.7037,0,3.7037,0
504.723,3.8038,0,3.8038,0
505.574,3.9039,0,3.9039,0
506.424,4.004,0,4.004,0
507.264,4.1041,0,4.1041,0
508.104,4.2042,0,4.2042,0
508.944,4.3043,0,4.3043,0
509.784,4.4044,0,4.4044,0
510.624,4.5045,0,4.5045,0
511.464,4.6046,0,4.6046,0
512.304,4.7047,0,4.7047,0
513.144,4.8048,0,4.8048,0
513.984,4.9049,0,4.9049,0
514.823,5.00501,0,5.00501,0
515.653,5.10511,0,5.10511,0
516.483,5.20521,0,5.20521,0
517.313,5.30531,0,5.30531,0
518.143,5.40541,0,5.40541,0
518.972,5.50551,0,5.50551,0
519.802,5.60561,0,5.60561,0
520.632,5.70571,0,5.70571,0
521.462,5.80581,0,5.80581,0
522.292,5.90591,0,5.90591,0
523.121,6.00601,0,6.00601,0
523.94,6.10611,0,6.10611,0
524.759,6.20621,0,6.20621,0
525.578,6.30631,0,6.30631,0
526.397,6.40641,0,6.40641,0
527.216,6.50651,0,6.50651,0
528.035,6.60661,0,6.60661,0
528.854,6.70671,0,6.70671,0
529.673,6.80681,0,6.80681,0
530.492,6.90691,0,6.90691,0
531.31,7.00701,0,7.00701,0
532.118,7.10711,0,7.10711,0
532.926,7.20721,0,7.20721,0
533.734,7.30731,0,7.30731,0
534.542,7.40741,0,7.40741,0
535.349,7.50751,0,7.50751,0
536.157,7.60761,0,7.60761,0
536.965,7.70771,0,7.70771,0
537.773,7.80781,0,7.80781,0
538.58,7.90791,0,7.90791,0
539.387,8.00801,0,8.00801,0
540.183,8.10811,0,8.10811,0
540.979,8.20821,0,8.20821,0
541.775,8.30831,0,8.30831,0
