T,id,x,y,z
507.706,0,0.605,0,0
507.789,0.1001,0.605,0.1001,0
507.872,0.2002,0.605,0.2002,0
507.955,0.3003,0.605,0.3003,0
508.038,0.4004,0.605,0.4004,0
508.122,0.500501,0.605,0.500501,0
508.205,0.600601,0.605,0.600601,0
508.288,0.700701,0.605,0.700701,0
508.371,0.800801,0.605,0.800801,0
508.454,0.900901,0.605,0.900901,0
508.537,1.001,0.605,1.001,0
508.633,1.1011,0.605,1.1011,0
508.729,1.2012,0.605,1.2012,0
508.825,1.3013,0.605,1.3013,0
508.921,1.4014,0.605,1.4014,0
509.017,1.5015,0.605,1.5015,0
509.113,1.6016,0.605,1.6016,0
509.209,1.7017,0.605,1.7017,0
509.305,1.8018,0.605,1.8018,0
509.401,1.9019,0.605,1.9019,0
509.497,2.002,0.605,2.002,0
509.593,2.1021,0.605,2.1021,0
509.688,2.2022,0.605,2.2022,0
509.783,2.3023,0.605,2.3023,0
509.879,2.4024,0.605,2.4024,0
509.974,2.5025,0.605,2.5025,0
510.07,2.6026,0.605,2.6026,0
510.165,2.7027,0.605,2.7027,0
510.26,2.8028,0.605,2.8028,0
510.356,2.9029,0.605,2.9029,0
510.451,3.003,0.605,3.003,0
510.549,3.1031,0.605,3.1031,0
510.646,3.2032,0.605,3.2032,0
510.743,3.3033,0.605,3.3033,0
510.841,3.4034,0.605,3.4034,0
510.938,3.5035,0.605,3.5035,0
511.035,3.6036,0.605,3.6036,0
511.132,3.7037,0.605,3.7037,0
511.23,3.8038,0.605,3.8038,0
511.327,3.9039,0.605,3.9039,0
511.424,4.004,0.605,4.004,0
511.523,4.1041,0.605,4.1041,0
511.622,4.2042,0.605,4.2042,0
511.72,4.3043,0.605,4.3043,0
511.819,4.4044,0.605,4.4044,0
511.918,4.5045,0.605,4.5045,0
512.016,4.6046,0.605,4.6046,0
512.115,4.7047,0.605,4.7047,0
512.214,4.8048,0.605,4.8048,0
512.312,4.9049,0.605,4.9049,0
512.411,5.00501,0.605,5.00501,0
512.511,5.10511,0.605,5.10511,0
512.611,5.20521,0.605,5.20521,0
512.711,5.30531,0.605,5.30531,0
512.812,5.40541,0.605,5.40541,0
512.912,5.50551,0.605,5.50551,0
513.012,5.60561,0.605,5.60561,0
513.112,5.70571,0.605,5.70571,0
513.212,5.80581,0.605,5.80581,0
513.312,5.90591,0.605,5.90591,0
513.412,6.00601,0.605,6.00601,0
513.513,6.10611,0.605,6.10611,0
513.615,6.20621,0.605,6.20621,0
513.716,6.30631,0.605,6.30631,0
513.818,6.40641,0.605,6.40641,0
513.919,6.50651,0.605,6.50651,0
514.02,6.60661,0.605,6.60661,0
514.122,6.70671,0.605,6.70671,0
514.223,6.80681,0.605,6.80681,0
514.325,6.90691,0.605,6.90691,0
514.426,7.00701,0.605,7.00701,0
514.529,7.10711,0.605,7.10711,0
514.632,7.20721,0.605,7.20721,0
514.734,7.30731,0.605,7.30731,0
514.837,7.40741,0.605,7.40741,0
