0,4.2048e+05,8.4096e+05,1.2614e+06,1.6819e+06,2.1024e+06,2.5229e+06,2.9434e+06,3.3638e+06,3.7843e+06,4.2048e+06,4.6253e+06,5.0458e+06,5.4662e+06,5.8867e+06,6.3072e+06,6.7277e+06,7.1482e+06,7.5686e+06,7.9891e+06,8.4096e+06,8.8301e+06,9.2506e+06,9.671e+06,1.0092e+07,1.0512e+07,1.0932e+07,1.1353e+07,1.1773e+07,1.2194e+07,1.2614e+07,1.3035e+07,1.3455e+07,1.3876e+07,1.4296e+07,1.4717e+07,1.5137e+07,1.5558e+07,1.5978e+07,1.6399e+07,1.6819e+07,1.724e+07,1.766e+07,1.8081e+07,1.8501e+07,1.8922e+07,1.9342e+07,1.9763e+07,2.0183e+07,2.0604e+07,2.1024e+07,2.1444e+07,2.1865e+07,2.2285e+07,2.2706e+07,2.3126e+07,2.3547e+07,2.3967e+07,2.4388e+07,2.4808e+07,2.5229e+07,2.5649e+07,2.607e+07,2.649e+07,2.6911e+07,2.7331e+07,2.7752e+07,2.8172e+07,2.8593e+07,2.9013e+07,2.9434e+07,2.9854e+07,3.0275e+07,3.0695e+07,3.1116e+07,3.1536e+07,3.1956e+07,3.2377e+07,3.2797e+07,3.3218e+07,3.3638e+07,3.4059e+07,3.4479e+07,3.49e+07,3.532e+07,3.5741e+07,3.6161e+07,3.6582e+07,3.7002e+07,3.7423e+07,3.7843e+07,3.8264e+07,3.8684e+07,3.9105e+07,3.9525e+07,3.9946e+07,4.0366e+07,4.0787e+07,4.1207e+07,4.1628e+07,4.2048e+07,4.2468e+07,4.2889e+07,4.3309e+07,4.373e+07,4.415e+07,4.4571e+07,4.4991e+07,4.5412e+07,4.5832e+07,4.6253e+07,4.6673e+07,4.7094e+07,4.7514e+07,4.7935e+07,4.8355e+07,4.8776e+07,4.9196e+07,4.9617e+07,5.0037e+07,5.0458e+07,5.0878e+07,5.1299e+07,5.1719e+07,5.214e+07,5.256e+07,5.298e+07,5.3401e+07,5.3821e+07,5.4242e+07,5.4662e+07,5.5083e+07,5.5503e+07,5.5924e+07,5.6344e+07,5.6765e+07,5.7185e+07,5.7606e+07,5.8026e+07,5.8447e+07,5.8867e+07,5.9288e+07,5.9708e+07,6.0129e+07,6.0549e+07,6.097e+07,6.139e+07,6.1811e+07,6.2231e+07,6.2652e+07,6.3072e+07
830.26,1437.3,1465.3,1487.6,1505.1,1517.9,1527.6,1534.8,1540.8,1546,1550.5,1554.1,1556.9,1559.1,1560.6,1562,1563,1564.3,1565.6,1566.9,1568.3,1569.6,1570.9,1572.2,1573.5,1574.8,1576.2,1577.5,1578.8,1580,1581.3,1582.6,1583.9,1585.1,1586.4,1587.6,1588.9,1590.1,1591.4,1592.6,1593.9,1595.1,1596.4,1597.6,1598.8,1600.1,1601.3,1602.4,1603.4,1604.4,1605.4,1606.3,1607.3,1608.3,1609.3,1610.3,1611.3,1612.2,1612.9,1613.4,1614,1614.6,1615.1,1615.7,1616.3,1616.8,1617.1,1617.2,1617.3,1617.4,1617.6,1617.7,1617.8,1617.9,1617.7,1617.4,1617.1,1616.8,1616.4,1616.1,1615.8,1615,1614.3,1613.6,1612.8,1612.1,1611.4,1610.5,1609.4,1608.2,1607.1,1606,1604.8,1603.7,1602.4,1600.9,1599.4,1597.9,1596.3,1594.6,1592.8,1591,1589.1,1587.2,1585.2,1583.1,1581,1578.8,1576.5,1574.2,1571.8,1569.3,1566.8,1564.2,1561.6,1558.9,1556.1,1553.3,1550.4,1547.5,1544.4,1541.4,1538.2,1535,1531.8,1528.4,1525.1,1521.7,1518.2,1514.6,1511,1507.4,1503.7,1499.9,1496.1,1492.2,1488.2,1484.2,1480.1,1476,1471.9,1467.7,1463.6,1459.3,1455,1450.8,1447.7,1447.3,1449.3,1451.6,1453.9
580,721.4,723.82,726.17,728.48,730.7,732.89,734.98,737,738.95,740.84,742.66,744.42,746.1,747.7,749.24,750.7,752.1,753.42,754.67,755.86,757.01,758.11,759.14,760.1,761.01,761.86,762.64,763.43,764.17,764.86,765.51,766.11,766.67,767.18,767.68,768.15,768.59,769.01,769.4,769.77,770.12,770.45,770.76,771.06,771.35,771.6,771.84,772.06,772.26,772.46,772.65,772.83,773,773.17,773.33,773.49,773.61,773.73,773.85,773.95,774.06,774.15,774.24,774.33,774.42,774.51,774.59,774.65,774.71,774.77,774.82,774.88,774.92,774.97,775.01,775.06,775.1,775.13,775.16,775.19,775.21,775.23,775.25,775.27,775.29,775.3,775.31,775.32,775.33,775.33,775.33,775.33,775.32,775.32,775.31,775.3,775.28,775.27,775.25,775.24,775.22,775.2,775.18,775.15,775.12,775.09,775.05,775.02,774.98,774.93,774.89,774.84,774.79,774.74,774.69,774.63,774.57,772.55,768.9,765.2,761.44,757.62,753.76,749.84,745.87,741.84,737.76,733.63,729.44,725.2,720.91,716.56,712.16,707.7,703.2,698.63,694.02,689.35,684.64,679.88,675.07,670.22,665.31,660.36,655.35,651.4,649.91,650.26,650.26,650.26
