1152
1152
1190
888
888
1403
1403
1403
903
943
1159
1164
910
1253
877
760
1080
1080
1160
1160
857
865
1138
1009
1009
1009
1009
1225
1225
1225
1225
1170
1170
680
1268
1200
1036
918
911
670
812
1217
1152
1133
685
593
593
1440
1236
1002
1002
951
1220
1220
502
801
1242
550
1170
1170
1291
1299
642
1259
882
614
1012
1312
925
1245
1377
923
923
1298
1298
1139
1139
981
769
887
887
893
1205
1205
1030
1221
1221
1270
1215
1215
1354
1354
848
848
980
980
1200
643
643
