T,id,x,y,z
1601.12,0,0,52.1,0
1601.08,0.000605606,0.000605606,52.1,0
1601.04,0.00121121,0.00121121,52.1,0
1601.01,0.00181682,0.00181682,52.1,0
1600.97,0.00242242,0.00242242,52.1,0
1600.94,0.00302803,0.00302803,52.1,0
1600.9,0.00363363,0.00363363,52.1,0
1600.87,0.00423924,0.00423924,52.1,0
1600.83,0.00484484,0.00484484,52.1,0
1600.79,0.00545045,0.00545045,52.1,0
1600.76,0.00605606,0.00605606,52.1,0
1600.72,0.00666166,0.00666166,52.1,0
1600.69,0.00726727,0.00726727,52.1,0
1600.65,0.00787287,0.00787287,52.1,0
1600.61,0.00847848,0.00847848,52.1,0
1600.58,0.00908408,0.00908408,52.1,0
1600.54,0.00968969,0.00968969,52.1,0
1600.51,0.0102953,0.0102953,52.1,0
1600.47,0.0109009,0.0109009,52.1,0
1600.44,0.0115065,0.0115065,52.1,0
1600.4,0.0121121,0.0121121,52.1,0
1600.36,0.0127177,0.0127177,52.1,0
1600.33,0.0133233,0.0133233,52.1,0
1600.29,0.0139289,0.0139289,52.1,0
1600.26,0.0145345,0.0145345,52.1,0
1600.19,0.0151401,0.0151401,52.1,0
1600.1,0.0157457,0.0157457,52.1,0
1600.02,0.0163514,0.0163514,52.1,0
1599.94,0.016957,0.016957,52.1,0
1599.85,0.0175626,0.0175626,52.1,0
1599.77,0.0181682,0.0181682,52.1,0
1599.69,0.0187738,0.0187738,52.1,0
1599.6,0.0193794,0.0193794,52.1,0
1599.52,0.019985,0.019985,52.1,0
1599.44,0.0205906,0.0205906,52.1,0
1599.35,0.0211962,0.0211962,52.1,0
1599.27,0.0218018,0.0218018,52.1,0
1599.19,0.0224074,0.0224074,52.1,0
1599.1,0.023013,0.023013,52.1,0
1599.02,0.0236186,0.0236186,52.1,0
1598.94,0.0242242,0.0242242,52.1,0
1598.85,0.0248298,0.0248298,52.1,0
1598.77,0.0254354,0.0254354,52.1,0
1598.69,0.026041,0.026041,52.1,0
1598.6,0.0266466,0.0266466,52.1,0
1598.52,0.0272523,0.0272523,52.1,0
1598.44,0.0278579,0.0278579,52.1,0
1598.35,0.0284635,0.0284635,52.1,0
1598.27,0.0290691,0.0290691,52.1,0
1598.16,0.0296747,0.0296747,52.1,0
1598.03,0.0302803,0.0302803,52.1,0
1597.89,0.0308859,0.0308859,52.1,0
1597.76,0.0314915,0.0314915,52.1,0
1597.62,0.0320971,0.0320971,52.1,0
1597.49,0.0327027,0.0327027,52.1,0
1597.35,0.0333083,0.0333083,52.1,0
1597.21,0.0339139,0.0339139,52.1,0
1597.08,0.0345195,0.0345195,52.1,0
1596.94,0.0351251,0.0351251,52.1,0
1596.81,0.0357307,0.0357307,52.1,0
1596.67,0.0363363,0.0363363,52.1,0
1596.53,0.0369419,0.0369419,52.1,0
1596.4,0.0375475,0.0375475,52.1,0
1596.26,0.0381532,0.0381532,52.1,0
1596.13,0.0387588,0.0387588,52.1,0
1595.99,0.0393644,0.0393644,52.1,0
1595.86,0.03997,0.03997,52.1,0
1595.72,0.0405756,0.0405756,52.1,0
1595.58,0.0411812,0.0411812,52.1,0
1595.45,0.0417868,0.0417868,52.1,0
1595.31,0.0423924,0.0423924,52.1,0
1595.18,0.042998,0.042998,52.1,0
1595.04,0.0436036,0.0436036,52.1,0
1594.9,0.0442092,0.0442092,52.1,0
1594.71,0.0448148,0.0448148,52.1,0
1594.52,0.0454204,0.0454204,52.1,0
1594.33,0.046026,0.046026,52.1,0
1594.14,0.0466316,0.0466316,52.1,0
1593.95,0.0472372,0.0472372,52.1,0
1593.76,0.0478428,0.0478428,52.1,0
1593.58,0.0484484,0.0484484,52.1,0
