0,6.3072e+05,1.2614e+06,1.8922e+06,2.5229e+06,3.1536e+06,3.7843e+06,4.415e+06,5.0458e+06,5.6765e+06,6.3072e+06,6.9379e+06,7.5686e+06,8.1994e+06,8.8301e+06,9.4608e+06,1.0092e+07,1.0722e+07,1.1353e+07,1.1984e+07,1.2614e+07,1.3245e+07,1.3876e+07,1.4507e+07,1.5137e+07,1.5768e+07,1.6399e+07,1.7029e+07,1.766e+07,1.8291e+07,1.8922e+07,1.9552e+07,2.0183e+07,2.0814e+07,2.1444e+07,2.2075e+07,2.2706e+07,2.3337e+07,2.3967e+07,2.4598e+07,2.5229e+07,2.586e+07,2.649e+07,2.7121e+07,2.7752e+07,2.8382e+07,2.9013e+07,2.9644e+07,3.0275e+07,3.0905e+07,3.1536e+07,3.2167e+07,3.2797e+07,3.3428e+07,3.4059e+07,3.469e+07,3.532e+07,3.5951e+07,3.6582e+07,3.7212e+07,3.7843e+07,3.8474e+07,3.9105e+07,3.9735e+07,4.0366e+07,4.0997e+07,4.1628e+07,4.2258e+07,4.2889e+07,4.352e+07,4.415e+07,4.4781e+07,4.5412e+07,4.6043e+07,4.6673e+07,4.7304e+07,4.7935e+07,4.8565e+07,4.9196e+07,4.9827e+07,5.0458e+07,5.1088e+07,5.1719e+07,5.235e+07,5.298e+07,5.3611e+07,5.4242e+07,5.4873e+07,5.5503e+07,5.6134e+07,5.6765e+07,5.7396e+07,5.8026e+07,5.8657e+07,5.9288e+07,5.9918e+07,6.0549e+07,6.118e+07,6.1811e+07,6.2441e+07,6.3072e+07
894.31,1466.5,1499.8,1521.5,1535.8,1545.5,1552,1556.6,1559.8,1562.3,1564.1,1565.7,1567.2,1568.6,1570,1571.5,1573,1574.5,1576.1,1577.7,1579.4,1581.1,1582.9,1584.7,1586.6,1588.4,1590.2,1592.1,1593.8,1595.6,1597.3,1599.1,1600.8,1602.5,1604.2,1605.7,1607.1,1608.5,1609.9,1611.2,1612.5,1613.5,1614.5,1615.5,1616.3,1617,1617.7,1618.2,1618.6,1618.9,1619.1,1619.2,1619.2,1619,1618.8,1618.4,1617.9,1617.3,1616.6,1615.8,1614.9,1613.9,1612.8,1611.5,1610.1,1608.6,1606.9,1605.2,1603.3,1601.3,1599.2,1597,1594.6,1592.2,1589.6,1586.8,1584,1581.1,1578,1574.8,1571.5,1568.1,1564.5,1560.9,1557.1,1553.3,1549.3,1545.2,1541,1536.7,1532.3,1527.8,1523.1,1518.4,1513.5,1508.6,1503.5,1498.3,1493,1487.5,1482
580,703.54,705.14,706.7,708.21,709.68,711.1,712.48,713.8,715.08,716.31,717.5,718.64,719.74,720.79,721.8,722.77,723.7,724.59,725.44,726.25,727.03,727.78,728.49,729.16,729.81,730.42,731.01,731.57,732.1,732.61,733.09,733.55,733.98,734.4,734.79,735.16,735.52,735.85,736.17,736.47,736.75,737.02,737.28,737.52,737.74,737.96,738.16,738.34,738.52,738.69,738.84,738.99,739.12,739.25,739.37,739.47,739.57,739.67,739.75,739.82,739.89,739.96,740.01,740.06,740.1,740.13,740.16,740.19,740.2,740.22,740.22,740.22,740.22,740.21,740.19,740.17,740.15,740.12,740.08,740.04,740,739.95,739.89,739.83,739.77,739.7,739.63,739.55,739.47,739.39,739.3,739.2,739.1,739,738.89,738.78,738.66,738.54,738.41,738.28
