30989947.59,1.63E-09,1.56E+13,1096.992997,1466.59043,670.8048264,771.1534169,18.702046,0.749008083,0.99999869,0.02931182
30989950.24,1.63E-09,1.56E+13,1096.992973,1466.590401,670.8048245,771.1533768,18.70204759,0.749008099,0.99999869,0.029311817
30989951.56,1.63E-09,1.56E+13,1096.99296,1466.590384,670.8048255,771.1533612,18.70204839,0.749008107,0.99999869,0.029311816
30989952.22,1.63E-09,1.56E+13,1096.992953,1466.590375,670.8048252,771.153353,18.70204879,0.749008111,0.99999869,0.029311816
30989955.53,1.63E-09,1.56E+13,1096.99291,1466.590326,670.8048195,771.1533009,18.70205079,0.749008131,0.99999869,0.029311812
30989959.67,1.63E-09,1.56E+13,1096.992854,1466.59026,670.8048141,771.1532421,18.70205329,0.749008156,0.99999869,0.029311808
30989961.74,1.63E-09,1.56E+13,1096.992828,1466.590228,670.8048149,771.1532178,18.70205453,0.749008168,0.99999869,0.029311806
30989966.91,1.63E-09,1.56E+13,1096.992754,1466.590143,670.8048043,771.1531392,18.70205765,0.7490082,0.99999869,0.029311801
30989969.49,1.63E-09,1.56E+13,1096.992721,1466.590102,670.8048061,771.1531094,18.70205921,0.749008215,0.99999869,0.029311799
30989972.72,1.63E-09,1.56E+13,1096.992677,1466.59005,670.8048009,771.1530628,18.70206116,0.749008235,0.99999869,0.029311795
30989974.34,1.63E-09,1.56E+13,1096.992656,1466.590025,670.8047877,771.1530439,18.70206214,0.749008245,0.99999869,0.029311794
30989975.15,1.63E-09,1.56E+13,1096.992646,1466.590012,670.8048011,771.1530344,18.70206263,0.74900825,0.99999869,0.029311793
30989975.55,1.63E-09,1.56E+13,1096.992641,1466.590006,670.804801,771.1530296,18.70206287,0.749008252,0.99999869,0.029311793
30989977.57,1.63E-09,1.56E+13,1096.992613,1466.589974,670.8047972,771.1529982,18.70206409,0.749008264,0.99999869,0.029311791
30989978.58,1.63E-09,1.56E+13,1096.9926,1466.589958,670.8047975,771.152986,18.7020647,0.749008271,0.99999869,0.02931179
30989983.63,1.63E-09,1.56E+13,1096.992525,1466.589874,670.8047877,771.1529075,18.70206774,0.749008301,0.99999869,0.029311785
30989986.15,1.63E-09,1.56E+13,1096.992493,1466.589834,670.8047885,771.1528785,18.70206927,0.749008317,0.99999869,0.029311782
30989987.73,1.63E-09,1.56E+13,1096.992472,1466.589809,670.8047874,771.1528584,18.70207022,0.749008326,0.99999869,0.029311781
30989989.31,1.63E-09,1.56E+13,1096.992451,1466.589784,670.8047858,771.1528362,18.70207117,0.749008336,0.99999869,0.029311779
30989997.2,1.63E-09,1.56E+13,1096.992333,1466.589651,670.8047691,771.1527135,18.70207593,0.749008384,0.99999869,0.029311771
30989999.17,1.63E-09,1.56E+13,1096.992311,1466.589621,670.8047741,771.1526998,18.70207712,0.749008395,0.99999869,0.02931177
30990001.14,1.63E-09,1.56E+13,1096.992285,1466.58959,670.8047721,771.1526718,18.70207831,0.749008407,0.99999869,0.029311768
30990011,1.63E-09,1.56E+13,1096.992138,1466.589425,670.8047508,771.1525182,18.70208426,0.749008467,0.99999869,0.029311758
30990020.86,1.63E-09,1.56E+13,1096.992001,1466.589264,670.804741,771.1523828,18.70209021,0.749008527,0.99999869,0.029311748
30990027.02,1.63E-09,1.56E+13,1096.991922,1466.589168,670.8047391,771.1523053,18.70209393,0.749008564,0.99999869,0.029311742
30990033.19,1.63E-09,1.56E+13,1096.991838,1466.58907,670.8047326,771.1522193,18.70209765,0.749008602,0.99999869,0.029311736
30990064,1.63E-09,1.56E+13,1096.991362,1466.588535,670.8046654,771.1517401,18.70211625,0.749008789,0.99999869,0.029311705
30990079.41,1.63E-09,1.56E+13,1096.99118,1466.588305,670.8046717,771.1515633,18.70212555,0.749008882,0.99999869,0.029311691
30990087.11,1.63E-09,1.56E+13,1096.991089,1466.588193,670.8046729,771.1514704,18.7021302,0.749008929,0.99999869,0.029311684
30990125.63,1.63E-09,1.56E+13,1096.990496,1466.587527,670.804589,771.1508701,18.70215344,0.749009163,0.99999869,0.029311644
30990144.89,1.63E-09,1.56E+13,1096.990271,1466.587242,670.8045959,771.1506487,18.70216507,0.74900928,0.99999869,0.029311627
30990154.52,1.63E-09,1.56E+13,1096.990158,1466.587102,670.8045986,771.1505327,18.70217088,0.749009338,0.99999869,0.029311618
30990160.54,1.63E-09,1.56E+13,1096.990084,1466.587012,670.8045977,771.1504556,18.70217451,0.749009374,0.99999869,0.029311613
30990163.55,1.63E-09,1.56E+13,1096.990048,1466.586968,670.8045976,771.1504198,18.70217632,0.749009393,0.99999869,0.02931161
30990171.07,1.63E-09,1.56E+13,1096.98994,1466.586846,670.8045839,771.1503051,18.70218086,0.749009438,0.99999869,0.029311602
30990178.6,1.63E-09,1.56E+13,1096.989837,1466.586724,670.8045761,771.1502016,18.70218541,0.749009484,0.99999869,0.029311595
30990197.4,1.63E-09,1.56E+13,1096.989554,1466.586404,670.8045405,771.149917,18.70219676,0.749009598,0.99999869,0.029311576
30990216.21,1.63E-09,1.56E+13,1096.989294,1466.586098,670.804521,771.1496582,18.70220811,0.749009712,0.99999869,0.029311558
