T,id,x,y,z
577.784,0,0.5,0,0
578.309,0.1001,0.5,0.1001,0
578.833,0.2002,0.5,0.2002,0
579.358,0.3003,0.5,0.3003,0
579.883,0.4004,0.5,0.4004,0
580.408,0.500501,0.5,0.500501,0
580.933,0.600601,0.5,0.600601,0
581.458,0.700701,0.5,0.700701,0
581.982,0.800801,0.5,0.800801,0
582.507,0.900901,0.5,0.900901,0
583.033,1.001,0.5,1.001,0
583.642,1.1011,0.5,1.1011,0
584.252,1.2012,0.5,1.2012,0
584.861,1.3013,0.5,1.3013,0
585.47,1.4014,0.5,1.4014,0
586.079,1.5015,0.5,1.5015,0
586.689,1.6016,0.5,1.6016,0
587.298,1.7017,0.5,1.7017,0
587.907,1.8018,0.5,1.8018,0
588.517,1.9019,0.5,1.9019,0
589.126,2.002,0.5,2.002,0
589.714,2.1021,0.5,2.1021,0
590.303,2.2022,0.5,2.2022,0
590.891,2.3023,0.5,2.3023,0
591.48,2.4024,0.5,2.4024,0
592.068,2.5025,0.5,2.5025,0
592.657,2.6026,0.5,2.6026,0
593.245,2.7027,0.5,2.7027,0
593.833,2.8028,0.5,2.8028,0
594.422,2.9029,0.5,2.9029,0
595.01,3.003,0.5,3.003,0
595.598,3.1031,0.5,3.1031,0
596.185,3.2032,0.5,3.2032,0
596.772,3.3033,0.5,3.3033,0
597.36,3.4034,0.5,3.4034,0
597.947,3.5035,0.5,3.5035,0
598.535,3.6036,0.5,3.6036,0
599.122,3.7037,0.5,3.7037,0
599.709,3.8038,0.5,3.8038,0
600.297,3.9039,0.5,3.9039,0
600.884,4.004,0.5,4.004,0
601.466,4.1041,0.5,4.1041,0
602.048,4.2042,0.5,4.2042,0
602.63,4.3043,0.5,4.3043,0
603.213,4.4044,0.5,4.4044,0
603.795,4.5045,0.5,4.5045,0
604.377,4.6046,0.5,4.6046,0
604.959,4.7047,0.5,4.7047,0
605.541,4.8048,0.5,4.8048,0
606.123,4.9049,0.5,4.9049,0
606.705,5.00501,0.5,5.00501,0
607.283,5.10511,0.5,5.10511,0
607.86,5.20521,0.5,5.20521,0
608.437,5.30531,0.5,5.30531,0
609.015,5.40541,0.5,5.40541,0
609.592,5.50551,0.5,5.50551,0
610.169,5.60561,0.5,5.60561,0
610.747,5.70571,0.5,5.70571,0
611.324,5.80581,0.5,5.80581,0
611.901,5.90591,0.5,5.90591,0
612.478,6.00601,0.5,6.00601,0
613.05,6.10611,0.5,6.10611,0
613.622,6.20621,0.5,6.20621,0
614.194,6.30631,0.5,6.30631,0
614.766,6.40641,0.5,6.40641,0
615.338,6.50651,0.5,6.50651,0
615.911,6.60661,0.5,6.60661,0
616.483,6.70671,0.5,6.70671,0
617.055,6.80681,0.5,6.80681,0
617.627,6.90691,0.5,6.90691,0
618.198,7.00701,0.5,7.00701,0
618.765,7.10711,0.5,7.10711,0
619.331,7.20721,0.5,7.20721,0
